,Week_Data_Collected,State,Zip,Hosptial_Name,City,Total_Beds_Available,Total_Covid_Patients,Total_Beds_in_Use,Percent Covid Patients,Percent Capacity Full,Latitude,Longitude
177,9/11/2020,CA,94501.0,ALAMEDA HOSPITAL,ALAMEDA,36.3,4.0,36.3,0.11,1.0,37.769528,-122.25936999999999
178,9/4/2020,CA,94501.0,ALAMEDA HOSPITAL,ALAMEDA,38.4,8.6,38.4,0.22,1.0,37.769528,-122.25936999999999
179,8/28/2020,CA,94501.0,ALAMEDA HOSPITAL,ALAMEDA,31.9,8.3,31.9,0.26,1.0,37.769528,-122.25936999999999
180,8/21/2020,CA,94501.0,ALAMEDA HOSPITAL,ALAMEDA,38.6,10.4,38.6,0.27,1.0,37.769528,-122.25936999999999
181,8/14/2020,CA,94501.0,ALAMEDA HOSPITAL,ALAMEDA,40.6,13.0,40.6,0.32,1.0,37.769528,-122.25936999999999
182,8/7/2020,CA,94501.0,ALAMEDA HOSPITAL,ALAMEDA,33.1,9.0,33.1,0.27,1.0,37.769528,-122.25936999999999
183,7/31/2020,CA,94501.0,ALAMEDA HOSPITAL,ALAMEDA,38.1,9.7,38.1,0.25,1.0,37.769528,-122.25936999999999
184,1/1/2021,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,70.7,0.0,70.7,0.0,1.0,37.722279,-122.15701999999999
185,1/1/2021,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,165.6,62.3,157.0,0.38,0.95,37.722279,-122.15701999999999
186,12/25/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,73.4,0.0,73.4,0.0,1.0,37.722279,-122.15701999999999
187,12/25/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,169.4,56.0,161.7,0.33,0.95,37.722279,-122.15701999999999
188,12/18/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,73.0,0.0,73.0,0.0,1.0,37.722279,-122.15701999999999
189,12/18/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,165.4,47.9,159.6,0.29,0.96,37.722279,-122.15701999999999
190,12/11/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,68.3,0.0,68.3,0.0,1.0,37.722279,-122.15701999999999
191,12/11/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,155.1,49.0,147.1,0.32,0.95,37.722279,-122.15701999999999
192,12/4/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,63.9,0.0,63.9,0.0,1.0,37.722279,-122.15701999999999
193,12/4/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,158.3,43.6,146.3,0.28,0.92,37.722279,-122.15701999999999
194,11/27/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,64.4,0.0,64.4,0.0,1.0,37.722279,-122.15701999999999
195,11/27/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,157.3,37.3,147.4,0.24,0.94,37.722279,-122.15701999999999
196,11/20/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,150.7,25.4,141.7,0.17,0.94,37.722279,-122.15701999999999
197,11/20/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,67.4,0.0,67.4,0.0,1.0,37.722279,-122.15701999999999
198,11/13/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,142.4,23.6,132.6,0.17,0.93,37.722279,-122.15701999999999
199,11/13/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,71.7,0.0,71.7,0.0,1.0,37.722279,-122.15701999999999
200,11/6/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,149.4,13.3,137.1,0.09,0.92,37.722279,-122.15701999999999
201,11/6/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,70.0,0.0,70.0,0.0,1.0,37.722279,-122.15701999999999
202,10/30/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,66.3,0.0,66.3,0.0,1.0,37.722279,-122.15701999999999
203,10/30/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,145.0,9.6,133.1,0.07,0.92,37.722279,-122.15701999999999
204,10/23/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,153.0,6.1,141.1,0.04,0.92,37.722279,-122.15701999999999
205,10/23/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,74.9,0.0,74.9,0.0,1.0,37.722279,-122.15701999999999
206,10/16/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,129.9,10.4,117.7,0.08,0.91,37.722279,-122.15701999999999
207,10/16/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,68.9,0.0,68.9,0.0,1.0,37.722279,-122.15701999999999
208,10/9/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,149.1,9.0,134.1,0.06,0.9,37.722279,-122.15701999999999
209,10/9/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,68.1,0.0,68.1,0.0,1.0,37.722279,-122.15701999999999
210,10/2/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,66.0,0.0,66.0,0.0,1.0,37.722279,-122.15701999999999
211,10/2/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,142.2,13.8,129.5,0.1,0.91,37.722279,-122.15701999999999
212,9/25/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,142.9,11.6,129.9,0.08,0.91,37.722279,-122.15701999999999
213,9/25/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,67.3,0.0,67.3,0.0,1.0,37.722279,-122.15701999999999
214,9/18/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,137.0,11.6,130.3,0.08,0.95,37.722279,-122.15701999999999
215,9/18/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,65.7,0.0,65.7,0.0,1.0,37.722279,-122.15701999999999
216,9/11/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,68.6,0.0,68.6,0.0,1.0,37.722279,-122.15701999999999
217,9/11/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,155.6,13.4,147.3,0.09,0.95,37.722279,-122.15701999999999
218,9/4/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,141.3,13.4,133.1,0.09,0.94,37.722279,-122.15701999999999
219,9/4/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,66.4,0.0,66.4,0.0,1.0,37.722279,-122.15701999999999
220,8/28/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,71.6,0.0,71.6,0.0,1.0,37.722279,-122.15701999999999
221,8/28/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,142.3,19.7,137.6,0.14,0.97,37.722279,-122.15701999999999
222,8/21/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,74.1,0.0,74.1,0.0,1.0,37.722279,-122.15701999999999
223,8/21/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,144.3,19.9,138.9,0.14,0.96,37.722279,-122.15701999999999
224,8/14/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,148.9,19.1,143.3,0.13,0.96,37.722279,-122.15701999999999
225,8/14/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,68.1,0.0,68.1,0.0,1.0,37.722279,-122.15701999999999
226,8/7/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,67.7,0.0,67.7,0.0,1.0,37.722279,-122.15701999999999
227,8/7/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,126.8,15.4,122.8,0.12,0.97,37.722279,-122.15701999999999
228,7/31/2020,CA,94577.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,SAN LEANDRO,68.6,0.0,68.6,0.0,1.0,37.722279,-122.15701999999999
229,7/31/2020,CA,94577.0,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,SAN LEANDRO,132.8,20.3,127.8,0.15,0.96,37.722279,-122.15701999999999
230,1/1/2021,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,190.9,23.0,190.9,0.12,1.0,37.834926,-122.264
231,1/1/2021,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,68.4,0.0,0.0,0.0,0.0,37.834926,-122.264
232,12/25/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,59.6,0.0,0.0,0.0,0.0,37.834926,-122.264
233,12/25/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,171.0,22.7,171.0,0.13,1.0,37.834926,-122.264
234,12/18/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,68.4,0.0,0.0,0.0,0.0,37.834926,-122.264
235,12/18/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,181.6,19.0,181.6,0.1,1.0,37.834926,-122.264
236,12/11/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,74.0,0.0,0.0,0.0,0.0,37.834926,-122.264
237,12/11/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,195.6,18.4,195.6,0.09,1.0,37.834926,-122.264
238,12/4/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,184.9,19.7,184.9,0.11,1.0,37.834926,-122.264
239,12/4/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,75.7,0.0,0.0,0.0,0.0,37.834926,-122.264
240,11/27/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,67.1,0.0,0.0,0.0,0.0,37.834926,-122.264
241,11/27/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,146.4,12.0,146.4,0.08,1.0,37.834926,-122.264
242,11/20/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,139.9,-999999.0,139.9,-7147.96,1.0,37.834926,-122.264
243,11/20/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,75.7,0.0,0.0,0.0,0.0,37.834926,-122.264
244,11/13/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,67.3,0.0,0.0,0.0,0.0,37.834926,-122.264
245,11/13/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,169.7,-999999.0,169.7,-5892.75,1.0,37.834926,-122.264
246,11/6/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,164.6,4.7,164.6,0.03,1.0,37.834926,-122.264
247,11/6/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,73.7,0.0,0.0,0.0,0.0,37.834926,-122.264
248,10/30/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,150.1,-999999.0,150.1,-6662.22,1.0,37.834926,-122.264
249,10/30/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,72.7,0.0,0.0,0.0,0.0,37.834926,-122.264
250,10/23/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,177.9,4.3,177.9,0.02,1.0,37.834926,-122.264
251,10/23/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,69.1,0.0,0.0,0.0,0.0,37.834926,-122.264
252,10/16/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,171.9,-999999.0,171.9,-5817.33,1.0,37.834926,-122.264
253,10/16/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,86.4,0.0,0.0,0.0,0.0,37.834926,-122.264
254,10/9/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,170.4,-999999.0,170.4,-5868.54,1.0,37.834926,-122.264
255,10/9/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,88.4,0.0,0.0,0.0,0.0,37.834926,-122.264
256,10/2/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,77.0,0.0,0.0,0.0,0.0,37.834926,-122.264
257,10/2/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,174.4,-999999.0,174.4,-5733.94,1.0,37.834926,-122.264
258,9/25/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,186.0,5.3,186.0,0.03,1.0,37.834926,-122.264
259,9/25/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,75.4,0.0,0.0,0.0,0.0,37.834926,-122.264
260,9/18/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,165.6,4.0,165.6,0.02,1.0,37.834926,-122.264
261,9/18/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,74.8,0.0,0.0,0.0,0.0,37.834926,-122.264
262,9/11/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,182.6,10.1,182.6,0.06,1.0,37.834926,-122.264
263,9/11/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,85.4,0.0,0.0,0.0,0.0,37.834926,-122.264
264,9/4/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,174.6,15.3,174.6,0.09,1.0,37.834926,-122.264
265,9/4/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,89.7,0.0,0.0,0.0,0.0,37.834926,-122.264
266,8/28/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,88.6,0.0,0.0,0.0,0.0,37.834926,-122.264
267,8/28/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,196.6,17.1,196.6,0.09,1.0,37.834926,-122.264
268,8/21/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,82.8,-999999.0,0.0,-12077.28,0.0,37.834926,-122.264
269,8/21/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,190.4,16.4,190.4,0.09,1.0,37.834926,-122.264
270,8/14/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,84.4,-999999.0,0.0,-11848.33,0.0,37.834926,-122.264
271,8/14/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,193.3,17.5,193.3,0.09,1.0,37.834926,-122.264
272,8/7/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,189.2,13.2,189.2,0.07,1.0,37.834926,-122.264
273,8/7/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,84.9,0.0,0.0,0.0,0.0,37.834926,-122.264
274,7/31/2020,CA,94609.0,ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,187.6,16.8,187.6,0.09,1.0,37.834926,-122.264
275,7/31/2020,CA,94609.0,UCSF BENIOFF CHILDREN'S HOSPITAL OAKLAND,OAKLAND,93.4,0.0,0.0,0.0,0.0,37.834926,-122.264
276,1/1/2021,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,252.1,73.1,220.7,0.29,0.88,37.827126,-122.22288999999999
277,12/25/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,230.6,68.9,206.0,0.3,0.89,37.827126,-122.22288999999999
278,12/18/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,233.9,56.9,199.4,0.24,0.85,37.827126,-122.22288999999999
279,12/11/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,257.4,50.1,213.0,0.19,0.83,37.827126,-122.22288999999999
280,12/4/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,245.4,38.1,208.7,0.16,0.85,37.827126,-122.22288999999999
281,11/27/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,251.1,33.3,211.0,0.13,0.84,37.827126,-122.22288999999999
282,11/20/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,227.3,23.7,189.0,0.1,0.83,37.827126,-122.22288999999999
283,11/13/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,223.7,15.6,185.9,0.07,0.83,37.827126,-122.22288999999999
284,11/6/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,214.3,11.0,178.4,0.05,0.83,37.827126,-122.22288999999999
285,10/30/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,239.1,12.7,197.1,0.05,0.82,37.827126,-122.22288999999999
286,10/23/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,229.1,13.0,198.4,0.06,0.87,37.827126,-122.22288999999999
287,10/16/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,214.4,12.1,184.3,0.06,0.86,37.827126,-122.22288999999999
288,10/9/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,230.3,13.4,190.6,0.06,0.83,37.827126,-122.22288999999999
289,10/2/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,232.0,18.3,191.7,0.08,0.83,37.827126,-122.22288999999999
290,9/25/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,233.4,18.3,198.7,0.08,0.85,37.827126,-122.22288999999999
291,9/18/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,222.3,20.6,186.7,0.09,0.84,37.827126,-122.22288999999999
292,9/11/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,223.0,23.6,191.0,0.11,0.86,37.827126,-122.22288999999999
293,9/4/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,230.9,27.9,193.0,0.12,0.84,37.827126,-122.22288999999999
294,8/28/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,227.1,33.0,182.9,0.15,0.81,37.827126,-122.22288999999999
295,8/21/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,229.4,34.0,189.7,0.15,0.83,37.827126,-122.22288999999999
296,8/14/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,217.4,39.4,179.1,0.18,0.82,37.827126,-122.22288999999999
297,8/7/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,230.7,41.9,191.2,0.18,0.83,37.827126,-122.22288999999999
298,7/31/2020,CA,94611.0,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,OAKLAND,228.7,41.3,193.0,0.18,0.84,37.827126,-122.22288999999999
299,1/1/2021,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,33.0,10.0,33.0,0.3,1.0,38.359772,-120.75323999999999
300,12/25/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,36.1,9.0,36.0,0.25,1.0,38.359772,-120.75323999999999
301,12/18/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,37.1,9.6,37.1,0.26,1.0,38.359772,-120.75323999999999
302,12/11/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,34.6,12.6,34.6,0.36,1.0,38.359772,-120.75323999999999
303,12/4/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,34.9,7.4,34.9,0.21,1.0,38.359772,-120.75323999999999
304,11/27/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,28.1,-999999.0,28.1,-35587.15,1.0,38.359772,-120.75323999999999
305,11/20/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,26.9,-999999.0,26.9,-37174.68,1.0,38.359772,-120.75323999999999
306,11/13/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,20.1,-999999.0,20.1,-49751.19,1.0,38.359772,-120.75323999999999
307,11/6/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,23.0,-999999.0,23.0,-43478.22,1.0,38.359772,-120.75323999999999
308,10/30/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,21.7,-999999.0,21.7,-46082.9,1.0,38.359772,-120.75323999999999
309,10/23/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,22.3,-999999.0,22.3,-44843.0,1.0,38.359772,-120.75323999999999
310,10/16/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,22.7,-999999.0,22.7,-44052.82,1.0,38.359772,-120.75323999999999
311,10/9/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,27.1,-999999.0,27.1,-36900.33,1.0,38.359772,-120.75323999999999
312,10/2/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,25.9,-999999.0,25.9,-38610.0,1.0,38.359772,-120.75323999999999
313,9/25/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,25.7,-999999.0,25.7,-38910.47,1.0,38.359772,-120.75323999999999
314,9/18/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,26.3,-999999.0,26.1,-38022.78,0.99,38.359772,-120.75323999999999
315,9/11/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,24.6,-999999.0,24.6,-40650.37,1.0,38.359772,-120.75323999999999
316,9/4/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,21.9,-999999.0,21.9,-45662.05,1.0,38.359772,-120.75323999999999
317,8/28/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,22.6,-999999.0,22.6,-44247.74,1.0,38.359772,-120.75323999999999
318,8/21/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,28.9,-999999.0,28.9,-34602.04,1.0,38.359772,-120.75323999999999
319,8/14/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,27.8,4.7,27.8,0.17,1.0,38.359772,-120.75323999999999
320,8/7/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,29.0,6.0,29.0,0.21,1.0,38.359772,-120.75323999999999
321,7/31/2020,CA,95642.0,SUTTER AMADOR HOSPITAL,JACKSON,27.2,7.0,27.2,0.26,1.0,38.359772,-120.75323999999999
322,1/1/2021,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,115.9,30.3,115.9,0.26,1.0,39.491076,-121.49468
323,12/25/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,113.0,32.1,113.0,0.28,1.0,39.491076,-121.49468
324,12/18/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,118.4,34.1,118.4,0.29,1.0,39.491076,-121.49468
325,12/11/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,123.4,27.4,123.4,0.22,1.0,39.491076,-121.49468
326,12/4/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,126.4,27.6,126.4,0.22,1.0,39.491076,-121.49468
327,11/27/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,123.1,22.6,123.1,0.18,1.0,39.491076,-121.49468
328,11/20/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,130.9,13.4,130.9,0.1,1.0,39.491076,-121.49468
329,11/13/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,125.7,8.4,125.7,0.07,1.0,39.491076,-121.49468
330,11/6/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,118.9,-999999.0,118.9,-8410.42,1.0,39.491076,-121.49468
331,10/30/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,120.9,-999999.0,120.9,-8271.29,1.0,39.491076,-121.49468
332,10/23/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,130.0,-999999.0,130.0,-7692.3,1.0,39.491076,-121.49468
333,10/16/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,126.1,-999999.0,126.1,-7930.21,1.0,39.491076,-121.49468
334,10/9/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,121.3,-999999.0,121.3,-8244.01,1.0,39.491076,-121.49468
335,10/2/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,119.2,-999999.0,119.2,-8389.25,1.0,39.491076,-121.49468
336,9/25/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,123.3,-999999.0,123.3,-8110.29,1.0,39.491076,-121.49468
337,9/18/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,124.4,-999999.0,124.4,-8038.58,1.0,39.491076,-121.49468
338,9/11/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,128.4,-999999.0,128.4,-7788.15,1.0,39.491076,-121.49468
339,9/4/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,122.7,-999999.0,122.7,-8149.95,1.0,39.491076,-121.49468
340,8/28/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,128.4,-999999.0,128.4,-7788.15,1.0,39.491076,-121.49468
341,8/21/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,127.6,-999999.0,127.6,-7836.98,1.0,39.491076,-121.49468
342,8/14/2020,CA,95966.0,OROVILLE HOSPITAL,OROVILLE,123.1,5.1,123.1,0.04,1.0,39.491076,-121.49468
